,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,0.9999998658895493,0.43835504760362876,0.2505872761681776,0.22011681443153805,0.2841261735530777,0.370576952594352,0.23387992202957475,0.2712291035201621,0.31115439670633627,0.244943597520907,0.2068145051668188,0.2633409352192768,0.24491236127870153,0.22579692217472264,0.5318394810107471,0.3655870061278377,0.3190429074848895,0.28064311076755205,0.2553701273775149,0.27709063293759945,0.24040839108073572,0.3123753582864038,0.25388877970935564,0.20938333508497475,0.32998121165192673,0.3154595025774428,0.2640894473455757,0.2287776946837443,0.24480711672607006,0.2701851588053065,0.48717560091154055,0.2665756639145421,0.24404436754212736,0.33722303916507235,0.31576385989238837,0.3111637748408054,0.2720400341857143,0.4699242262826882,0.20977922577491273,0.24782410452739098,0.47397157217660785,0.2540824108255097,0.24889324211349007,0.2746377772082874,0.2570539767864216,0.6117004238110304,0.5024661407489887,0.37271633789182124,0.19666986714721366,0.24682082852991807,0.23635783261997656,0.2330695803997318,0.47441124204844776,0.44283455083896817,0.23529830546773858,0.2643174084385013,0.3967081764983237,0.2746685615809895,0.18799675353087336,0.2081213858006376,0.2563667995243441,0.22957177265409684,0.20396540263575186,0.3112873550065088,0.2007019861599333,0.3385844967634324,0.40673261980134784,0.2579330621512475,0.21372475206615035,0.4343845622454724,0.2775455028670768,0.2825723906885903,0.27994099517711024,0.24981300382330568,0.23162609404893647,0.1583899610872518,0.2964661692181003,0.2433778779761912,0.2221769370052514,0.18816020189878144,0.26467704326648794,0.23938176841127828,0.30832378694914253,0.22171328213283503,0.2622876873497101,0.26865941816611794,0.4804796850591815,0.25701051474956416,0.22090741131053448,0.4501734365383651,0.2519652204863001,0.3186715040212459,0.24098752975544938,0.4791531583276358,0.24503015331061587,0.3331423071707259,0.28236224857389575,0.29267065483649873,0.25909924449382915,0.37516929361824297,0.3485166342894429,0.23472819661072747,0.25260939153933926,0.20557025892614034,0.3165266659515622,0.2682181922859763,0.14957984784263006,0.12107720794055968,0.1999869234242704
1,0.43835504760362876,0.9999999552965163,0.20828082051751992,0.24697690009402226,0.2579636842947923,0.3736973694168817,0.20140127271340832,0.24876786960014877,0.21148769039584087,0.24605075499349563,0.18555646168713824,0.23673063625764262,0.19201557684603007,0.19558488527546644,0.47133820659273906,0.2523975220525691,0.293389553341846,0.19401551947611337,0.23769959112452055,0.3819283505488222,0.2243507498744757,0.2544924232669549,0.26461463143719044,0.22178050547781816,0.23493511288971447,0.1783971139049689,0.4071344910047713,0.2109291160145926,0.35645005355103243,0.2217636514687674,0.406114059603423,0.2736209941652159,0.20760829791077573,0.21358113305558996,0.25534249211378457,0.2359697961695881,0.24326502021151628,0.4626992779501487,0.22728312526072508,0.20687677486014114,0.40533297306384575,0.23694538266440907,0.25600927253447286,0.23323662333836148,0.2039437609672616,0.49520465000981384,0.41689345464747,0.3851858071266412,0.21567828309637846,0.21725644251741072,0.2195599708434,0.22899132288710214,0.4156962042005332,0.329892325616575,0.19134893703545414,0.3479743360817916,0.35724810932645923,0.21816650197136137,0.2013458574761334,0.1760574432880148,0.20147460895965327,0.24300483097319736,0.1758723355979032,0.18464859223244648,0.24864789673502247,0.2950083949216259,0.35755417713959753,0.19379221418456702,0.16392485657060368,0.35297798515623213,0.4094208732932632,0.39080457791000356,0.1923050591349517,0.20496894613709413,0.22410213236516544,0.13653251658099652,0.24992035137394583,0.24278314177926077,0.18180312804950388,0.18400551589400294,0.23210241241193103,0.21737933880371518,0.2216739527439961,0.21993632093283533,0.22383047220044355,0.4045219200916663,0.4536453604845466,0.19754330556553754,0.21224282972122036,0.3981024418869161,0.2798281697899003,0.24595335708766972,0.14722147610018244,0.4494438082742528,0.17830571151353508,0.2543141462025408,0.4236024431712782,0.2716491447841986,0.37889471356345583,0.36289235595038216,0.3637299731776492,0.21263446579972756,0.26219813991358343,0.21575170731740925,0.222431406097244,0.15901863754755424,0.14968845946276937,0.12671576693007452,0.18069351538971845
2,0.2505872761681776,0.20828082051751992,1.0000000298023224,0.20457835469401686,0.21780356921571842,0.24112843588154648,0.27112102635878244,0.28472747904183626,0.282931229510949,0.23188335725049627,0.21003457057623445,0.2422443095069312,0.24630296671970411,0.21685583470039085,0.25151048086879935,0.2456848993602366,0.20396802142614376,0.5217054313544511,0.39224619945501826,0.24237712264638123,0.21234943063294967,0.21716344652982011,0.22898230416898732,0.21469131177628986,0.24267529914532446,0.20585488106172922,0.2370449884897269,0.2444224659962944,0.24027110511252842,0.25123961140997075,0.21642069175534057,0.3117393107596571,0.2494394790527601,0.2109974027728776,0.23199595344933402,0.24455578919839124,0.3877776512802721,0.20597303617545634,0.19375052788019428,0.4956544349045028,0.21430534604473445,0.21555339817664404,0.190236875365538,0.21892557623001227,0.2926229771345243,0.3072011630127587,0.22109521970008886,0.2378318777705107,0.18053110201113803,0.23523632010675968,0.20696311782897103,0.21646061332640343,0.20892755116512524,0.3281476539120911,0.1928842947766747,0.3478037268942082,0.214107367309283,0.23115733264733618,0.15383207959302408,0.17204114830772416,0.43435924242524854,0.19248401865594944,0.23217476791043096,0.23905655602215747,0.1832417731517647,0.2454339794328142,0.16917349662052802,0.19545154815775406,0.2048189886306314,0.24546922804100876,0.29427486659256014,0.2397998945070819,0.24245014853148564,0.21909087404198155,0.22109333268971756,0.4514100016695665,0.22211336092899425,0.21534855310319537,0.1900868121483223,0.5031144944329703,0.1834779950761217,0.21206893950162387,0.243609778584698,0.2067728692034941,0.4629732492588593,0.2443313561559941,0.232120207458249,0.654977643909394,0.5726368392345849,0.2884497311666766,0.2237728174303729,0.21344971686029515,0.35769300263213627,0.31018684729950996,0.24291458199153024,0.22711455692360533,0.23582030785659208,0.22154519274045664,0.23820386661843237,0.23840143783250142,0.21437523871319963,0.2114575662596236,0.2265396209508438,0.21656723171073633,0.21287440256087015,0.18916381456034215,0.34660353809016997,0.2215618088648306,0.12977339581102532
3,0.22011681443153805,0.24697690009402226,0.20457835469401686,0.999999910593033,0.2866415524449588,0.41833246026792736,0.20204892143399095,0.1921025397466427,0.19133773840809692,0.2025746709502394,0.17605573400758698,0.20609041300789027,0.19379141191302637,0.1794079930367999,0.21850219795714088,0.25158978993272196,0.2936084373834844,0.1914798213138298,0.2592071503768494,0.18958039600763832,0.21568821051098588,0.3049894023852344,0.3167396334288471,0.193941487249014,0.224435822400772,0.1673743047383965,0.2241275727732466,0.2317663386429459,0.24752929448544253,0.19295042972523577,0.2088019034157009,0.4453171428224144,0.19828228192244607,0.2375420195677077,0.4083317133646404,0.2538539602256909,0.1935316779140009,0.2342423485581003,0.5025819427212016,0.19035475270900773,0.189751627701623,0.2237084692420704,0.2987117327276142,0.26444057295990364,0.16726136609772654,0.22876727317967482,0.2115067351000363,0.270954751987189,0.5018021571740352,0.2563418063656239,0.29200803530885566,0.1991367597167004,0.20994052990026327,0.2017619748392867,0.1845101357349331,0.25310199158831187,0.3554986721044433,0.24156787738664173,0.5068072432151525,0.15554257732312773,0.16855531692639333,0.5124797453444835,0.16151126598849025,0.1598565479464835,0.31260587220184083,0.19686963411457653,0.1575248144558155,0.18505191405517105,0.16904602603604305,0.19351863888907256,0.22455994299620904,0.20509128806023785,0.20593975864653688,0.2067667977167271,0.2664860496597964,0.1412918794812406,0.27394248863132215,0.24018258477744897,0.15036304223354782,0.18705097036866145,0.2548125870350544,0.25646019347359883,0.15684066371184874,0.5003615210863577,0.2075627666651094,0.17865372646563685,0.32433421249483285,0.20165900605221018,0.19170941797960106,0.20648938820915783,0.1929973643607851,0.3119151470342092,0.1643880537729159,0.198049077010772,0.16100361959581477,0.25595677881161666,0.19573831693300722,0.42338002595341573,0.3047672450665282,0.20029846484559552,0.42793104614757427,0.20894286241080642,0.324762900757008,0.19403642525334805,0.2028475421869486,0.15167523680774375,0.21923601624260042,0.19506826710371258,0.2736500881183776
4,0.2841261735530777,0.2579636842947923,0.21780356921571842,0.2866415524449588,1.0000000894069672,0.28118953127984214,0.22857841918695546,0.2649144620416895,0.3042993441881266,0.5008341696801227,0.3721083442867581,0.22646584571005882,0.4439335952348288,0.43425795459682,0.26087505853362025,0.4151353275297449,0.3651164930351403,0.24971853330368574,0.3314356895600538,0.22232965697196982,0.2354477006670446,0.3329230975122629,0.3769256553769412,0.4770759324978133,0.36879959419576114,0.29263900220487454,0.25343187478590723,0.31535484371379224,0.3155115951509427,0.26044672702334987,0.24693371170061154,0.2198338077878236,0.23348405990292526,0.35536712605529464,0.3346323177761785,0.3403862223014753,0.3410658903739717,0.23858593167193176,0.24658051387688884,0.24171344734989567,0.22927172750416813,0.4694781698576207,0.3330084371530222,0.3788825155449689,0.2473104843788304,0.2884596871468513,0.22553458255045675,0.3066041742880118,0.23395809384493627,0.34715678350932644,0.37200763763438943,0.49333460301739446,0.2097195648064344,0.31221735849827226,0.21694742870910147,0.3080224824558973,0.37542440956058376,0.34851488281848564,0.22197884983939975,0.3265108085076073,0.2501073632490032,0.2632085746241272,0.18833709967070392,0.30563553365293167,0.34441656262062065,0.24191672083169083,0.2169681943070364,0.36663072388936235,0.3233370836578358,0.3676514187390453,0.25642913096052805,0.2411287977887358,0.4049376065456743,0.29713578437805566,0.34857578647539783,0.18501125363592244,0.49166505056192483,0.33983345194438125,0.4149625133226209,0.21231001734366084,0.3460729747771055,0.4007833882466514,0.28157077945608533,0.26929512265857436,0.2662410566819856,0.22004280703921741,0.28711747019769174,0.2182812675280138,0.22485350702265025,0.23765589819388433,0.30197843992145856,0.3114482981414694,0.23028934409932694,0.21892887511054648,0.24128752534651834,0.36080527873601453,0.22928818506466014,0.36719328995526523,0.2589800321509758,0.3280556176841276,0.27543604705096025,0.22962394068512731,0.3749687831311524,0.4775057218615788,0.3552931492377309,0.2571699381374831,0.302589394881711,0.2781403316784814,0.27257046216291364
5,0.370576952594352,0.3736973694168817,0.24112843588154648,0.41833246026792736,0.28118953127984214,1.0000000298023224,0.22394721829511885,0.2523817984026399,0.2608937863709133,0.23506887456646658,0.21166621786908085,0.2449116894274413,0.24617805594288572,0.22599362843064386,0.3685103080584785,0.3004892447235285,0.2851931835132919,0.25864376692955876,0.23414045923444748,0.3058191193668563,0.4196549103949515,0.3841262820136092,0.26977614341639705,0.20775697815995908,0.2924167582590911,0.30124516118295797,0.3200179012154989,0.24659749792305719,0.30778934965435545,0.26552622358391753,0.3410569046487027,0.42013520712043195,0.23603495425071636,0.33255174885515215,0.4330624358750506,0.3319994164249399,0.261093914558807,0.35870698765886216,0.39048805875127474,0.23368344437320787,0.31873918603502216,0.2652908285676655,0.3221079305657378,0.2665700166613279,0.24875552483144475,0.38497600408577926,0.3371206566630246,0.37631831202856264,0.40379144583324506,0.2239358033239426,0.28022727931953534,0.2336390083298034,0.31596452355088545,0.3201346131513127,0.37462327369628023,0.32320165916085,0.35936593984059717,0.3089818772350219,0.3987359719145692,0.19116864737801004,0.22923405782274284,0.4189956054640064,0.19208649592358112,0.23733589039284256,0.2443231798075498,0.2854990271279997,0.3017299511085798,0.23546576589817383,0.3134299075665471,0.35060148323542495,0.3364149403198906,0.3087047016161675,0.2558183816477637,0.3967155635872639,0.23216252191541914,0.16648900274264136,0.3456418966132056,0.3658867553434009,0.2716074223083334,0.20595437633416142,0.3389467643679148,0.2720179130795702,0.21647163425394603,0.39992962685007005,0.248728150095186,0.28415445168724235,0.3932079953091618,0.2426254196670866,0.22600265659076882,0.3187456420899535,0.219179739020947,0.4022812080899557,0.22485425887970134,0.3531547481886538,0.2225830690245007,0.2807272947280456,0.30633016996383844,0.41035840384495625,0.38465754606796626,0.29560705019942346,0.6789423920525157,0.40847099905844153,0.27198693297380133,0.20393153206640813,0.2674868929592531,0.2939249553286135,0.2140038672318733,0.19675450719841606,0.3033295201092029
6,0.23387992202957475,0.20140127271340832,0.27112102635878244,0.20204892143399095,0.22857841918695546,0.22394721829511885,1.0000002086162567,0.5589615099026799,0.2317082390904572,0.22141239480750494,0.2157425444485976,0.6021097170789032,0.22301753504130203,0.22124609917137797,0.23004490879574596,0.25356852775533884,0.1821947295541196,0.5047568115939851,0.32340601745151554,0.21437016589763958,0.2108288068752596,0.21055619376115853,0.2189209026124219,0.21990237540796734,0.21936661221929177,0.19640464359257903,0.21523490190227113,0.5525899989294416,0.23098024018604366,0.5640422121859724,0.2307335862660262,0.18703567518587477,0.6361124708833634,0.24307120194831222,0.2629696368893736,0.33231562621798644,0.3173320089872748,0.22859949261030782,0.2254840955395458,0.2995364809795379,0.2246698775414397,0.24127685763027806,0.19013984066083045,0.21267134949858194,0.504721417648164,0.2560359955062555,0.3266556556673305,0.25562441778540274,0.2204037416892725,0.218974617179332,0.1919989231361648,0.24507811258650403,0.20646226362348427,0.38303374975648014,0.2082842715086465,0.2205216900675722,0.25787278997236096,0.21367423072089323,0.18979873875631265,0.19590934845187422,0.21158030634503572,0.21843840936150855,0.5662685508276212,0.19398752641057815,0.18772056102699242,0.5078005363886653,0.1481530983005683,0.2321353385101396,0.2138450651238736,0.2190183812108805,0.21752423207368682,0.24507950882688317,0.25035349747255387,0.22582235403907802,0.1891616509203891,0.17412403436804866,0.2601904840767689,0.2088717836030603,0.19666601256535876,0.2094980608196208,0.1961813359657316,0.2047834732712922,0.2099162358069842,0.22678112144129522,0.205723532787341,0.22248312125094583,0.2373871349293006,0.2947844819609196,0.22030990555787133,0.21998849864764294,0.22517615198726654,0.23546790712169702,0.14544795573915853,0.21531418962221102,0.5751800588530436,0.2704627587573924,0.2177123623202356,0.2606484061170727,0.2465059605485546,0.2745847492040712,0.19320898657915778,0.21053671631815832,0.20908482229203293,0.22066481480611885,0.20473680320139528,0.18639560254003276,0.19459083683511808,0.115158741394117,0.12573180096348538
7,0.2712291035201621,0.24876786960014877,0.28472747904183626,0.1921025397466427,0.2649144620416895,0.2523817984026399,0.5589615099026799,1.0000000596046448,0.2545670135347256,0.24434992985528756,0.24343665015822333,0.5239260238238302,0.2401854802990984,0.24190130083674738,0.2886115399895559,0.3034318152413223,0.217412284394663,0.5102443247346646,0.32832395509545115,0.2652563684542415,0.23505537073673788,0.26292552848008555,0.2318542695791543,0.2555824841434776,0.24044132454481035,0.21758190774270003,0.24996151056306148,0.5826633793248965,0.2543589594843845,0.5304588182520487,0.28887053498589776,0.1979050287003077,0.5398520871988693,0.22897919927717525,0.26485773096458226,0.3353268639384105,0.383404498897451,0.2432556593017158,0.2192682723568025,0.32589940629004704,0.27315266407186345,0.2768084628964181,0.2115273338648899,0.2264365250162222,0.48933979007922684,0.2776645421354523,0.3160295505297043,0.27423827735560724,0.19219547919909083,0.21132737527140324,0.20847493999558928,0.2766237844056531,0.22402990726671118,0.4055247148349858,0.22647642555926945,0.29327230858704145,0.25363667023280767,0.22483151591589007,0.17929405729216552,0.23944053928932668,0.2581132497623094,0.2359314019666281,0.5039357994965307,0.22813198912545282,0.19534225593970378,0.5142425390908166,0.18550190082553827,0.2781405429441229,0.22439346371943555,0.26161546205607916,0.2701969916863514,0.28492631087374753,0.26355019059684986,0.24573394141932012,0.19503973255362306,0.1957745410273894,0.2715074458192341,0.2428296017179196,0.21553836083704397,0.25020219242138,0.20311925932605104,0.20997281412835417,0.20534493416307298,0.2244821630184754,0.26568188569687834,0.2634357564314048,0.29262649056324946,0.3355770336810907,0.25703267683679043,0.24597426791993227,0.24079766109769343,0.2689310323708239,0.1863525354999697,0.26101709915287913,0.5770142265471813,0.2727735406114323,0.2494147122630001,0.25618625665623806,0.26518630736546556,0.2839630691526691,0.22398773415972328,0.2216295777819773,0.2241258491886266,0.2511165751547319,0.2241267834018805,0.18792952653822206,0.2052707584771564,0.113194444059007,0.13742229695107527
8,0.31115439670633627,0.21148769039584087,0.282931229510949,0.19133773840809692,0.3042993441881266,0.2608937863709133,0.2317082390904572,0.2545670135347256,0.9999999701976776,0.2776126829755713,0.20466393035803734,0.2171901917798951,0.30013255967073393,0.23454391750891357,0.23695040542102025,0.44783509652416587,0.19281348893421893,0.33196431419850647,0.24995043407555548,0.2181375595286434,0.21506669173921594,0.4718950077324889,0.2079520016709589,0.22118169180252215,0.5267340872479253,0.4689968112385756,0.2271870281400915,0.2228220717503327,0.24955823353081605,0.3212813615661794,0.22001816559544055,0.18664164377226933,0.2260220045023544,0.4358053567352841,0.395656325827191,0.4520704146617856,0.2922810197072957,0.212385532353725,0.17904313845189485,0.25077696860953513,0.20344906567759657,0.2674925866483818,0.24875594231001555,0.33583474570555405,0.35504576742928173,0.33156154494411255,0.21762891265620876,0.3147870896259075,0.18231403159677564,0.2226290030881548,0.2541515365040831,0.23964730227368763,0.18584429347100828,0.44732639879541014,0.2030445012643986,0.23238954555023747,0.2537164940625099,0.26651625219766173,0.15331410559716832,0.21636882949286473,0.3522265883720789,0.1935981889055394,0.20236554121883382,0.4823503829951008,0.19123222877643983,0.21991129097404288,0.2831322036004788,0.24294961578961155,0.21352112607944165,0.3319428041993476,0.22982709127908296,0.2448930607064855,0.4246189553139015,0.24511038094018922,0.2522222196757159,0.1938352280368486,0.38058121631496944,0.22927223360734705,0.27990025983036615,0.24771666423570804,0.23285684745529,0.22424079442983025,0.4596587828916932,0.20651343880319664,0.36006467440639456,0.2170758901484415,0.24389386237916574,0.3395666413970711,0.2815112495477068,0.1971702847098139,0.2479059652689938,0.4390717684271943,0.37386444712893296,0.26451581519818956,0.2814670687502552,0.4561912875441125,0.21900832246677565,0.3580762357020704,0.20922531002753417,0.41648723025955015,0.2802885856344606,0.19928924232127326,0.2064374694113527,0.2252497219768169,0.5603951701445554,0.4232604694345482,0.20546222096102693,0.13836319323936913,0.1871713775177234
9,0.244943597520907,0.24605075499349563,0.23188335725049627,0.2025746709502394,0.5008341696801227,0.23506887456646658,0.22141239480750494,0.24434992985528756,0.2776126829755713,1.0000000596046448,0.2825507765636568,0.21105450761433836,0.47941523249794726,0.5311754936377633,0.23617478471845474,0.30238517221249106,0.2562031886984383,0.2439337516216695,0.24740828182270333,0.2576855189848317,0.2181707817845994,0.251909954133051,0.22568058175625313,0.6067529434045341,0.3224892824462691,0.24310362623068718,0.27476343895837796,0.2837875833930712,0.25883351267670474,0.23142355274361143,0.21378131283141044,0.16778403758732915,0.25093226904235905,0.24426783127678103,0.30908603173795407,0.31053824415015335,0.31260833483064665,0.2228673886454088,0.18113927688491957,0.22543688816107976,0.19200724791219514,0.5216231936498766,0.1938599339300835,0.2456073455412683,0.21289472159236783,0.2839165821957276,0.19086710748828797,0.3112071554012464,0.17297382817308665,0.2265284691809723,0.20171519825849965,0.5806367604778693,0.18225173022403723,0.2891280212954491,0.20614508466488565,0.24405293825786317,0.2326572434983778,0.2519391782239892,0.16836391716904195,0.18481271051372283,0.23359478400717465,0.1786610160098284,0.2038308349176379,0.25580391597030183,0.21641653527117544,0.22166988214484012,0.16294777348891332,0.2283040628185145,0.2051242476252502,0.3012500490254156,0.26646503471800276,0.275083405765417,0.3497979690941246,0.3025718267700773,0.23895182706056367,0.190463067682308,0.38115973337248177,0.22160183526345104,0.4152671876268662,0.2037962839750038,0.2125308608552599,0.23119236639239643,0.2431498604121965,0.21240669332713116,0.24854323587805222,0.24832884961098667,0.2379899612668347,0.23176654179796408,0.19253230453217896,0.20588876860677197,0.2599621543696392,0.252234474504531,0.19890384659159116,0.2187476050101245,0.2223348963787449,0.2582294571389523,0.25139385152169097,0.3044692924955462,0.2618044187912289,0.2532545592133328,0.21367586912793624,0.2132613711002296,0.21899707360847284,0.6086455523084275,0.2960615232005956,0.21082996872379145,0.20375030215631484,0.11437237798950473,0.13918077000508208
